event_id,event_timestamp,tic,pos_x,pos_y,pos_z,angle,momx,momy,shield,health,ammo,sector_id,player_id,game_id
12345,2026-06-02 15:15:03,1489,1029,665,19,84.19,1,6,3,98,36,588,6,86
12346,2026-06-02 15:15:04,1524,1108,824,8,347.26,5,0,0,96,36,589,6,86
12347,2026-06-02 15:15:05,1559,1364,804,0,341.31,8,-2,0,102,35,597,6,86
12348,2026-06-02 15:15:06,1594,1573,642,0,306.43,4,-7,0,99,40,605,6,86
12349,2026-06-02 15:15:07,1629,1783,518,0,54.81,0,0,0,103,41,612,6,86
12350,2026-06-02 15:15:08,1664,1767,658,0,134.14,-3,6,0,103,45,612,6,86
12351,2026-06-02 15:15:09,1699,1705,735,0,238.89,-3,-4,0,105,45,605,6,86
12352,2026-06-02 15:15:10,1734,1557,534,0,235.3,-5,-7,2,101,45,605,6,86
12353,2026-06-02 15:15:11,1769,1481,436,0,196.48,-1,-1,3,105,43,595,6,86
12354,2026-06-02 15:15:12,1804,1344,456,0,188.18,-8,1,0,103,42,595,6,86
12355,2026-06-02 15:15:13,1839,1225,345,0,254.32,-2,-3,1,102,45,587,6,86
12356,2026-06-02 15:15:14,1874,1209,345,0,271.44,0,0,2,95,43,587,6,86
12357,2026-06-02 15:15:15,1941,1251,375,0,237.6,4,4,1,103,37,587,6,86
12358,2026-06-02 15:15:16,1976,1321,456,0,242.7,0,0,3,105,40,595,6,86
12359,2026-06-02 15:15:17,2057,1355,490,0,244.19,1,2,0,101,34,595,6,86
12360,2026-06-02 15:15:18,2092,1390,486,0,240.94,1,0,0,99,33,595,6,86
12361,2026-06-02 15:15:19,2183,1413,502,0,224.49,1,0,1,96,29,595,6,86
12362,2026-06-02 15:15:20,2218,1503,552,0,220.4,0,0,3,104,26,605,6,86
12363,2026-06-02 15:15:21,2253,1615,606,0,228.32,5,4,2,65,23,605,6,86
12364,2026-06-02 15:15:22,2288,1782,760,0,208.6,0,0,2,67,19,613,6,86
12365,2026-06-02 15:15:23,2323,1772,837,0,235.92,0,4,0,69,17,613,6,86
12366,2026-06-02 15:15:24,2358,1769,927,0,236.99,0,0,0,68,19,613,6,86
12367,2026-06-02 15:15:25,2426,1745,886,0,231.89,-4,-5,0,54,11,606,6,86
12368,2026-06-02 15:15:26,2461,1656,766,0,237.59,-4,-6,0,49,13,606,6,86
12369,2026-06-02 15:15:27,2496,1508,548,0,232.03,-5,-7,0,50,4,605,6,86
12370,2026-06-02 15:15:28,2531,1335,418,0,212.58,-8,-4,0,56,6,595,6,86
12371,2026-06-02 15:15:29,2566,1175,271,0,272.58,-1,-4,0,53,4,587,6,86
12372,2026-06-02 15:15:30,2601,1171,69,0,241.91,-1,-3,0,48,5,586,6,86
12373,2026-06-02 15:15:31,2636,1091,13,0,194.64,-7,-2,3,50,3,586,6,86
12374,2026-06-02 15:15:32,2671,919,-36,0,223.67,-7,-5,0,43,6,577,6,86
12375,2026-06-02 15:15:33,2706,709,-198,0,165.97,-8,-1,0,48,5,567,6,86
12376,2026-06-02 15:15:34,2741,467,-160,0,95.64,-2,-2,2,47,5,553,6,86
12377,2026-06-02 15:15:35,2776,355,-231,0,11.21,-4,0,3,45,6,553,6,86
12378,2026-06-02 15:15:36,2811,373,-224,0,0.61,4,1,3,39,6,553,6,86
12379,2026-06-02 15:15:37,2846,427,-204,0,12.74,0,0,0,44,4,553,6,86
12380,2026-06-02 15:15:38,2895,524,-179,0,51.85,1,0,1,41,3,567,6,86
12381,2026-06-02 15:15:39,2939,530,-167,0,176.21,-1,0,0,44,1,567,6,86
12382,2026-06-02 15:15:40,2974,315,-133,0,170.91,-8,1,1,40,4,553,6,86
12383,2026-06-02 15:15:41,3009,36,-98,72,142.02,-8,2,0,45,1,540,6,86
12384,2026-06-02 15:15:42,3044,-43,25,120,69.04,0,1,0,41,2,540,6,86
12385,2026-06-02 15:30:00,20909,-507,2270,-144,333.17,6,-2,17,102,19,946,1,87
12386,2026-06-02 15:30:01,20944,-291,2218,-144,33,2,2,20,105,20,960,1,87
12387,2026-06-02 15:30:02,20979,-350,2200,-144,92.1,-2,0,16,99,19,960,1,87
12388,2026-06-02 15:30:03,21014,-360,2383,-144,16.7,0,3,20,103,19,961,1,87
12389,2026-06-02 15:30:04,21049,-351,2439,-144,305.41,0,0,21,99,20,961,1,87
12390,2026-06-02 15:30:05,21085,-329,2356,-146,310.02,-1,-3,22,96,19,961,1,87
12391,2026-06-02 15:30:06,21497,-1463,-3350,64,87.37,0,0,19,103,22,894,1,87
12392,2026-06-02 15:30:07,21532,-1460,-3243,64,128.27,2,-4,17,95,26,895,1,87
12393,2026-06-02 15:30:08,21567,-1352,-3330,64,174.37,0,-1,16,95,25,894,1,87
12394,2026-06-02 15:30:09,21602,-1565,-3349,64,192.38,-8,-3,16,99,22,880,1,87
12395,2026-06-02 15:30:10,21637,-1653,-3342,64,70.81,0,3,22,97,22,880,1,87
12396,2026-06-02 15:30:11,21672,-1558,-3227,64,20.81,5,0,17,95,22,881,1,87
12397,2026-06-02 15:30:12,21707,-1436,-3213,64,108.73,0,0,19,104,22,895,1,87
12398,2026-06-02 15:30:13,21742,-1495,-3189,64,144.26,-6,3,19,100,24,881,1,87
12399,2026-06-02 15:30:14,21777,-1544,-3218,64,96.15,-1,2,22,96,22,881,1,87
12400,2026-06-02 15:30:15,21812,-1573,-3145,64,145.59,-5,2,17,104,23,881,1,87
12401,2026-06-02 15:30:16,21847,-1802,-3022,64,169.4,-4,0,22,101,22,867,1,87
12402,2026-06-02 15:30:17,21882,-1886,-3023,64,86.78,-1,0,18,97,23,867,1,87
12403,2026-06-02 15:30:18,21925,-1891,-3052,64,65.36,-1,-3,19,95,21,867,1,87
12404,2026-06-02 15:30:19,21960,-1902,-3082,64,35.45,-1,-1,21,97,20,867,1,87
12405,2026-06-02 15:30:20,22040,-1915,-2973,64,83.93,-1,1,19,100,23,868,1,87
12406,2026-06-02 15:30:21,22082,-1918,-2948,64,72.17,0,2,19,103,21,868,1,87
12407,2026-06-02 15:30:22,22117,-1858,-2727,64,79.61,1,7,20,98,20,869,1,87
12408,2026-06-02 15:30:23,22152,-1864,-2674,64,53.28,-4,-6,18,103,23,869,1,87
12409,2026-06-02 15:30:24,22187,-1971,-2841,64,9.73,0,-2,20,100,26,868,1,87
12410,2026-06-02 15:30:25,22222,-1799,-2787,64,23.89,0,1,16,93,26,868,1,87
12411,2026-06-02 15:30:26,22257,-1816,-2646,64,60.76,0,5,23,103,23,869,1,87
12412,2026-06-02 15:30:27,22292,-1784,-2534,64,355.69,0,0,21,101,26,869,1,87
12413,2026-06-02 15:30:28,22327,-1651,-2549,64,351.83,7,-1,19,98,24,882,1,87
12414,2026-06-02 15:30:29,22362,-1620,-2608,64,282.84,0,-6,21,93,23,882,1,87
12415,2026-06-02 15:30:00,8590,-765,-151,128,246.26,-1,-2,3,48,45,928,2,87
12416,2026-06-02 15:30:01,8625,-785,-360,128,322.67,3,-7,0,46,47,927,2,87
12417,2026-06-02 15:30:02,8660,-737,-436,128,69.6,0,0,3,49,45,939,2,87
12418,2026-06-02 15:30:03,8708,-813,-293,128,142.15,0,3,1,43,47,927,2,87
12419,2026-06-02 15:30:04,8743,-744,-253,128,193.4,1,0,1,44,46,939,2,87
12420,2026-06-02 15:30:05,8778,-917,-290,128,171.24,-8,-1,0,45,45,927,2,87
12421,2026-06-02 15:30:06,8828,-1093,-274,128,244.4,1,4,0,46,41,918,2,87
12422,2026-06-02 15:30:07,8863,-1036,-146,128,245.16,0,0,2,43,38,919,2,87
12423,2026-06-02 15:30:08,8909,-1050,-245,128,224.6,-1,-3,0,51,34,919,2,87
12424,2026-06-02 15:30:09,8944,-1013,-207,128,253.63,0,4,0,26,28,919,2,87
12425,2026-06-02 15:30:10,8980,-1033,-139,128,263.27,-1,0,0,11,18,919,2,87
12426,2026-06-02 15:30:11,9015,-1045,-170,128,277.28,-1,1,2,0,6,919,2,87
12427,2026-06-02 15:30:12,9414,2023,1121,0,55.78,-1,-2,3,103,50,1048,2,87
12428,2026-06-02 15:30:13,9449,2012,1117,0,244.09,0,0,0,96,50,1048,2,87
12429,2026-06-02 15:30:14,9484,2001,1124,0,332.35,-1,0,1,105,49,1044,2,87
12430,2026-06-02 15:30:15,10661,2031,1182,0,211.53,1,1,0,95,50,1048,2,87
12431,2026-06-02 15:30:16,10707,2027,1189,0,198.68,-4,-2,3,105,50,1048,2,87
12432,2026-06-02 15:30:17,10797,1871,1123,0,174.8,-2,0,3,100,50,1044,2,87
12433,2026-06-02 15:30:18,10832,1693,1109,0,266.82,-3,-1,0,102,48,1037,2,87
12434,2026-06-02 15:30:19,10867,1664,1110,0,261.19,-1,-1,0,103,50,1037,2,87
12435,2026-06-02 15:30:20,10921,1683,1238,0,264.22,0,1,0,99,46,1037,2,87
12436,2026-06-02 15:30:21,11107,1682,1257,0,273.06,-1,-2,2,97,40,1037,2,87
12437,2026-06-02 15:30:22,11142,1660,1031,0,248.12,-3,-8,0,105,36,1037,2,87
12438,2026-06-02 15:30:23,11177,1575,768,0,256.38,-2,-9,0,98,39,1036,2,87
12439,2026-06-02 15:30:24,11212,1456,504,0,234.42,-5,-8,0,96,40,1026,2,87
12440,2026-06-02 15:30:25,11247,1304,384,0,241.37,-2,-1,0,99,38,1025,2,87
12441,2026-06-02 15:30:00,4020,1497,60,-56,65.05,-1,0,5,38,0,1024,4,87
12442,2026-06-02 15:30:01,4059,1478,121,-56,90.79,-1,0,1,35,1,1024,4,87
12443,2026-06-02 15:30:02,4173,1516,123,-56,0,5,0,6,48,7,1033,4,87
12444,2026-06-02 15:30:03,4208,1732,141,-56,339.04,0,-1,2,79,7,1033,4,87
12445,2026-06-02 15:30:04,4243,1672,167,-56,278.76,0,-4,1,84,10,1033,4,87
12446,2026-06-02 15:30:05,4278,1715,-81,-56,275.76,1,-9,8,86,10,1033,4,87
12447,2026-06-02 15:30:06,4313,1754,-217,-56,208.62,0,1,8,79,6,1041,4,87
12448,2026-06-02 15:30:07,4348,1773,-143,-56,155.77,-2,1,3,80,10,1041,4,87
12449,2026-06-02 15:30:08,4383,1631,-50,-56,149.34,-2,0,2,86,9,1033,4,87
12450,2026-06-02 15:30:09,4418,1609,-56,-56,179.98,-5,-1,9,86,7,1033,4,87
12451,2026-06-02 15:30:10,4453,1524,-48,-56,126.59,-2,1,10,80,6,1033,4,87
12452,2026-06-02 15:30:11,4488,1515,30,-56,29.34,0,0,8,79,7,1033,4,87
12453,2026-06-02 15:30:12,4523,1583,75,-56,90.57,0,0,10,80,9,1033,4,87
12454,2026-06-02 15:30:13,4558,1564,134,-56,139.91,-1,1,8,85,8,1033,4,87
12455,2026-06-02 15:30:14,4593,1532,175,-56,184.7,-1,0,6,88,9,1033,4,87
12456,2026-06-02 15:30:15,4637,1521,177,-56,184.98,-1,0,6,79,9,1033,4,87
12457,2026-06-02 15:30:16,4672,1499,195,-56,187.08,-1,0,6,87,6,1033,4,87
12458,2026-06-02 15:30:17,4776,1498,191,-56,194.65,0,-2,8,87,7,1024,4,87
12459,2026-06-02 15:30:18,4886,1490,181,-56,182.77,2,0,4,80,6,1024,4,87
12460,2026-06-02 15:30:19,4921,1537,197,-56,181.44,0,0,7,81,9,1033,4,87
12461,2026-06-02 15:30:20,4976,1485,189,-56,185.27,-1,-1,8,84,7,1024,4,87
12462,2026-06-02 15:30:21,5128,1509,213,45,60.91,2,3,10,81,6,1033,4,87
12463,2026-06-02 15:30:22,5163,1523,244,80,84.15,0,0,8,85,7,1033,4,87
12464,2026-06-02 15:30:23,5233,1523,300,120,100.86,-1,0,7,188,6,1034,4,87
12465,2026-06-02 15:30:24,5268,1547,185,120,95.78,-1,0,4,187,8,1033,4,87
12466,2026-06-02 15:30:25,5303,1529,248,120,98.25,-1,6,10,179,8,1034,4,87
12467,2026-06-02 15:30:26,5338,1531,518,0,134.65,-3,7,7,187,7,1035,4,87
12468,2026-06-02 15:30:27,5373,1425,661,0,221.61,-1,0,7,178,6,1026,4,87
12469,2026-06-02 15:30:28,5408,1424,546,0,269.54,0,-8,5,182,8,1026,4,87
12470,2026-06-02 15:30:29,5443,1434,432,0,187.39,-3,-1,10,181,10,1025,4,87
12471,2026-06-02 15:30:30,5478,1285,382,0,239.75,-6,-5,6,187,7,1025,4,87
12472,2026-06-02 15:30:31,5513,1170,171,0,245.57,-1,-3,5,180,10,1016,4,87
12473,2026-06-02 15:30:32,5548,1162,76,0,186.07,-4,-2,9,180,9,1016,4,87
12474,2026-06-02 15:30:33,5583,916,92,0,228.32,-8,-3,9,182,7,1007,4,87
12475,2026-06-02 15:30:34,5618,789,-79,0,182.09,-6,-3,5,188,7,1007,4,87
12476,2026-06-02 15:30:35,5653,533,-83,0,159.82,-6,1,9,188,6,997,4,87
12477,2026-06-02 15:30:36,5688,454,-58,0,195.37,-6,-1,4,180,8,983,4,87
12478,2026-06-02 15:30:37,5723,216,-161,24,150.5,-8,0,4,179,10,970,4,87
12479,2026-06-02 15:30:38,5758,9,-50,96,89.27,-2,1,10,181,9,970,4,87
12480,2026-06-02 15:30:39,5793,29,40,120,67.76,2,6,4,185,9,970,4,87
12481,2026-06-02 15:30:40,5828,93,212,136,66.4,0,2,4,183,9,970,4,87
12482,2026-06-02 15:45:00,14272,1437,264,248,276.21,-1,-1,100,83,14,1670,2,88
12483,2026-06-02 15:45:01,14307,1444,260,248,297.42,2,-4,98,80,15,1670,2,88
12484,2026-06-02 15:45:02,14342,1541,41,198,257.81,1,-9,97,83,18,1678,2,88
12485,2026-06-02 15:45:03,14377,1527,-242,136,188.74,-1,0,100,78,17,1678,2,88
12486,2026-06-02 15:45:04,14412,1472,-216,136,129.69,-1,0,99,79,18,1669,2,88
12487,2026-06-02 15:45:05,14447,1330,-160,136,154.43,-4,1,96,83,18,1669,2,88
12488,2026-06-02 15:45:06,14482,1184,-141,99,167.51,-7,1,97,80,18,1661,2,88
12489,2026-06-02 15:45:07,14517,981,-82,40,159.4,-1,0,100,85,18,1652,2,88
12490,2026-06-02 15:45:08,14552,873,-44,24,167.5,-5,1,96,80,17,1652,2,88
12491,2026-06-02 15:45:09,14595,861,-44,24,162.95,-4,1,95,75,13,1652,2,88
12492,2026-06-02 15:45:10,14630,634,19,24,162.15,-8,2,98,74,16,1642,2,88
12493,2026-06-02 15:45:11,14665,525,53,24,199.68,0,0,93,77,16,1642,2,88
12494,2026-06-02 15:45:12,14708,491,-71,24,192.74,-6,-5,94,77,16,1628,2,88
12495,2026-06-02 15:45:13,14743,421,-64,24,167.71,-6,1,98,75,13,1628,2,88
12496,2026-06-02 15:45:14,14778,168,-11,24,176.71,-9,0,94,79,14,1615,2,88
12497,2026-06-02 15:45:15,14813,-120,13,24,178.01,-9,0,97,79,13,1615,2,88
12498,2026-06-02 15:45:16,14848,-217,101,24,254.67,1,6,97,80,16,1615,2,88
12499,2026-06-02 15:45:17,14883,-174,171,48,275.64,0,0,91,66,17,1615,2,88
12500,2026-06-02 15:45:18,14956,-183,153,46,240.85,-1,-4,88,66,14,1615,2,88
12501,2026-06-02 15:45:19,14991,-345,69,24,139.92,-7,2,91,70,16,1599,2,88
12502,2026-06-02 15:45:20,15026,-587,140,24,241.97,-7,-4,88,66,14,1585,2,88
12503,2026-06-02 15:45:21,15078,-653,-28,24,271.49,-1,-7,88,62,16,1585,2,88
12504,2026-06-02 15:45:22,15233,-664,-122,152,26.73,-4,-1,88,64,13,1585,2,88
12505,2026-06-02 15:45:23,15268,-622,-105,152,1.4,6,0,89,69,15,1585,2,88
12506,2026-06-02 15:45:24,15303,-521,-82,160,55.84,0,3,93,92,12,1585,2,88
12507,2026-06-02 15:45:25,15344,-536,-68,160,113.76,0,-7,93,90,15,1585,2,88
12508,2026-06-02 15:45:26,15392,-654,-121,95,171.46,-6,0,90,89,13,1585,2,88
12509,2026-06-02 15:45:27,15427,-697,-96,84,168.51,0,0,90,88,16,1585,2,88
12510,2026-06-02 15:45:28,15476,-623,-116,152,105.68,0,0,91,91,15,1585,2,88
12511,2026-06-02 15:45:29,15511,-620,-55,152,103.68,-1,2,90,87,12,1585,2,88
12512,2026-06-02 15:45:30,15546,-655,50,24,100.16,-1,0,89,87,14,1585,2,88
12513,2026-06-02 15:45:31,15581,-666,131,24,73.55,1,6,90,93,16,1585,2,88
12514,2026-06-02 15:45:32,15616,-714,376,24,135.73,-1,4,92,96,14,1586,2,88
12515,2026-06-02 15:45:33,15675,-709,436,24,197.54,-1,-2,93,94,12,1586,2,88
12516,2026-06-02 15:45:34,15710,-856,402,24,166.07,-2,-1,88,96,15,1574,2,88
12517,2026-06-02 15:45:00,37356,1612,144,-56,341.79,-8,2,67,102,2,1678,3,88
12518,2026-06-02 15:45:01,37391,1679,72,-56,327.03,6,-5,65,101,5,1678,3,88
12519,2026-06-02 15:45:02,37426,1770,-62,-56,240.43,0,-2,68,95,5,1686,3,88
12520,2026-06-02 15:45:03,37461,1627,-150,-56,160.26,-8,-1,69,97,2,1678,3,88
12521,2026-06-02 15:45:04,37496,1489,13,-56,76.59,-1,4,69,101,1,1669,3,88
12522,2026-06-02 15:45:05,37531,1541,169,-56,123.63,0,1,66,93,5,1678,3,88
12523,2026-06-02 15:45:06,37566,1564,201,-56,178.24,0,0,66,100,5,1678,3,88
12524,2026-06-02 15:45:07,37615,1516,226,-56,195.79,-1,0,68,98,5,1678,3,88
12525,2026-06-02 15:45:08,37671,1493,215,-56,204.55,-2,-2,63,102,1,1669,3,88
12526,2026-06-02 15:45:09,37737,1496,197,-56,208.97,0,-1,65,102,5,1669,3,88
12527,2026-06-02 15:45:10,37822,1507,175,-56,200.23,0,-1,69,100,4,1678,3,88
12528,2026-06-02 15:45:11,37889,1481,177,-56,192.98,0,-1,66,101,4,1669,3,88
12529,2026-06-02 15:45:12,37934,1531,204,-56,191.92,0,0,68,99,4,1678,3,88
12530,2026-06-02 15:45:13,37969,1509,185,-56,178.27,-3,-1,67,96,3,1678,3,88
12531,2026-06-02 15:45:14,38137,1492,206,20,76.76,0,4,63,94,4,1669,3,88
12532,2026-06-02 15:45:15,38172,1518,237,55,89.66,0,0,66,102,5,1678,3,88
12533,2026-06-02 15:45:16,38239,1531,347,115,80.34,0,2,67,197,3,1679,3,88
12534,2026-06-02 15:45:17,38274,1500,365,0,74.63,0,1,61,193,3,1679,3,88
12535,2026-06-02 15:45:18,38309,1465,573,0,157.94,-5,5,59,183,4,1671,3,88
12536,2026-06-02 15:45:19,38344,1474,700,0,272.5,1,6,57,183,4,1671,3,88
12537,2026-06-02 15:45:20,38379,1459,923,0,273.37,-1,1,55,175,5,1672,3,88
12538,2026-06-02 15:45:21,38414,1461,1003,0,275.19,0,-2,58,183,2,1672,3,88
12539,2026-06-02 15:45:22,38449,1464,987,0,274.86,-1,6,58,177,2,1672,3,88
12540,2026-06-02 15:45:23,38484,1427,1206,0,271.5,0,-1,60,184,50,1673,3,88
12541,2026-06-02 15:45:24,38519,1451,1007,0,262.54,0,-8,58,174,46,1673,3,88
12542,2026-06-02 15:45:00,25685,-1752,-1866,104,28.23,0,2,90,85,47,1517,1,88
12543,2026-06-02 15:45:01,25757,-1784,-1845,104,320.95,-1,0,86,66,46,1517,1,88
12544,2026-06-02 15:45:02,25807,-1771,-1879,104,346.43,0,-1,81,70,46,1517,1,88
12545,2026-06-02 15:45:03,25851,-1763,-1870,104,25.19,-1,1,81,64,42,1517,1,88
12546,2026-06-02 15:45:04,25886,-1872,-1901,96,26.17,-7,-3,79,58,43,1517,1,88
12547,2026-06-02 15:45:05,25921,-1860,-1883,96,97.05,0,1,78,61,44,1517,1,88
12548,2026-06-02 15:45:06,25956,-1932,-1684,96,72.39,-1,7,83,64,44,1518,1,88
12549,2026-06-02 15:45:07,26040,-1942,-1636,96,92.12,-1,-1,78,55,44,1518,1,88
12550,2026-06-02 15:45:08,26077,-1933,-1552,96,91.34,0,7,76,54,41,1518,1,88
12551,2026-06-02 15:45:09,26112,-1925,-1392,96,53.05,-3,-3,72,47,39,1519,1,88
12552,2026-06-02 15:45:10,26147,-1880,-1356,96,57.55,4,5,69,40,40,1519,1,88
12553,2026-06-02 15:45:11,26182,-1821,-1240,96,351.27,0,0,69,38,42,1520,1,88
12554,2026-06-02 15:45:12,26217,-1832,-1236,96,357.98,-1,-1,67,31,42,1520,1,88
12555,2026-06-02 15:45:13,26257,-1831,-1327,96,99.05,0,-3,69,33,39,1519,1,88
12556,2026-06-02 15:45:14,26292,-1830,-1393,96,94.84,-1,5,64,35,43,1519,1,88
12557,2026-06-02 15:45:15,26327,-1807,-1148,96,124.39,0,3,68,29,39,1520,1,88
12558,2026-06-02 15:45:16,26362,-1887,-1094,96,152.91,-3,0,63,31,39,1520,1,88
12559,2026-06-02 15:45:17,26397,-1860,-1017,96,61.7,1,7,68,37,42,1520,1,88
12560,2026-06-02 15:45:18,26432,-1806,-954,96,333.39,5,-2,64,34,39,1521,1,88
12561,2026-06-02 15:45:19,26467,-1693,-1008,96,237.31,-1,-2,68,57,41,1528,1,88
12562,2026-06-02 15:45:20,26502,-1753,-1212,96,212.2,-4,-7,64,57,43,1528,1,88
12563,2026-06-02 15:45:21,26537,-1869,-1302,96,90.73,-1,-1,68,62,43,1519,1,88
12564,2026-06-02 15:45:22,26572,-1804,-1163,96,93.87,1,7,67,57,39,1520,1,88
12565,2026-06-02 15:45:23,26607,-1780,-1096,96,66.47,2,7,63,55,42,1520,1,88
12566,2026-06-02 15:45:24,26642,-1685,-951,96,103.25,0,8,69,54,42,1529,1,88
12567,2026-06-02 15:45:25,26677,-1755,-770,96,39.73,-1,1,68,58,41,1521,1,88
12568,2026-06-02 15:45:26,26712,-1607,-777,96,338.72,7,-2,69,69,47,1529,1,88
12569,2026-06-02 15:45:27,26747,-1496,-805,88,0,0,-1,67,65,46,1545,1,88
12570,2026-06-02 15:45:28,26782,-1544,-806,96,2.38,-8,-1,62,69,44,1529,1,88
12571,2026-06-02 15:45:29,26817,-1635,-807,96,4.89,-1,-1,66,67,42,1529,1,88
12572,2026-06-02 15:45:30,26852,-1759,-815,96,1.51,-2,-1,61,67,41,1521,1,88
12573,2026-06-02 15:45:00,20428,-909,2279,-96,14.55,-3,-2,16,92,20,1579,6,88
12574,2026-06-02 15:45:01,20463,-787,2285,-128,16.82,0,1,18,89,17,1579,6,88
12575,2026-06-02 15:45:02,20498,-675,2331,-144,14.8,0,0,16,83,18,1591,6,88
12576,2026-06-02 15:45:03,20621,-591,2321,-144,350.87,6,-1,20,91,15,1591,6,88
12577,2026-06-02 15:45:04,20656,-517,2322,-144,100.65,0,-1,18,91,16,1591,6,88
12578,2026-06-02 15:45:05,20691,-561,2466,-144,88.38,0,1,19,102,16,1591,6,88
12579,2026-06-02 15:45:06,20730,-527,2454,-144,11.02,6,1,16,98,15,1591,6,88
12580,2026-06-02 15:45:07,20765,-307,2413,-144,309.31,0,-1,19,98,15,1606,6,88
12581,2026-06-02 15:45:08,20800,-319,2478,-144,217.63,-3,-2,19,105,14,1606,6,88
12582,2026-06-02 15:45:09,20835,-504,2326,-144,254.16,-4,-5,19,104,18,1606,6,88
12583,2026-06-02 15:45:10,20874,-562,2207,-144,275.14,-1,3,19,95,22,1590,6,88
12584,2026-06-02 15:45:11,20909,-507,2267,-144,336.31,6,-2,16,97,20,1591,6,88
12585,2026-06-02 15:45:12,20944,-295,2219,-144,32.77,2,2,18,99,19,1605,6,88
12586,2026-06-02 15:45:13,20979,-349,2182,-144,88.61,-2,0,21,97,21,1605,6,88
12587,2026-06-02 15:45:14,21014,-348,2396,-144,18.12,0,3,18,104,21,1606,6,88
12588,2026-06-02 15:45:15,21049,-352,2429,-144,312.82,0,0,18,101,22,1606,6,88
12589,2026-06-02 15:45:16,21085,-334,2352,-146,302.24,-1,-3,17,101,18,1606,6,88
12590,2026-06-02 15:45:17,21497,-1472,-3344,64,85.44,0,0,17,96,18,1539,6,88
12591,2026-06-02 15:45:18,21532,-1460,-3231,64,129.35,2,-4,20,98,26,1540,6,88
12592,2026-06-02 15:45:19,21567,-1368,-3344,64,174.09,0,-1,16,102,23,1539,6,88
12593,2026-06-02 15:45:20,21602,-1570,-3368,64,191.03,-8,-3,18,104,22,1525,6,88
12594,2026-06-02 15:45:21,21637,-1643,-3359,64,74.42,0,3,17,99,25,1525,6,88
12595,2026-06-02 15:45:22,21672,-1554,-3220,64,13.42,5,0,18,103,25,1526,6,88
12596,2026-06-02 15:45:23,21707,-1426,-3210,64,111.95,0,0,22,101,25,1540,6,88
12597,2026-06-02 15:45:24,21742,-1490,-3209,64,140.05,-6,3,18,99,23,1526,6,88
12598,2026-06-02 15:45:25,21777,-1536,-3202,64,88.48,-1,2,17,97,26,1526,6,88
12599,2026-06-02 15:45:26,21812,-1572,-3131,64,151.08,-5,2,17,99,23,1526,6,88
12600,2026-06-02 15:45:27,21847,-1796,-3029,64,168.13,-4,0,17,96,25,1512,6,88
12601,2026-06-02 15:45:28,21882,-1867,-3022,64,90.53,-1,0,17,100,24,1512,6,88
12602,2026-06-02 15:45:29,21925,-1901,-3068,64,67.52,-1,-3,17,99,21,1512,6,88
12603,2026-06-02 15:45:30,21960,-1907,-3089,64,31.84,-1,-1,22,100,22,1512,6,88
12604,2026-06-02 15:45:31,22040,-1917,-2965,64,84.65,-1,1,20,94,21,1513,6,88
12605,2026-06-02 15:45:32,22082,-1920,-2956,64,74.81,0,2,20,96,22,1513,6,88
12606,2026-06-02 15:45:33,22117,-1875,-2726,64,78.33,1,7,19,102,21,1514,6,88
12607,2026-06-02 15:45:34,22152,-1876,-2680,64,57.21,-4,-6,22,96,22,1514,6,88
12608,2026-06-02 15:45:35,22187,-1975,-2832,64,11.47,0,-2,20,100,26,1513,6,88
12609,2026-06-02 15:45:36,22222,-1811,-2787,64,28.41,0,1,16,93,26,1513,6,88
12610,2026-06-02 15:45:37,22257,-1804,-2633,64,58.7,0,5,22,100,24,1514,6,88
12611,2026-06-02 15:45:38,22292,-1787,-2528,64,354.12,0,0,17,95,26,1514,6,88
12612,2026-06-02 15:45:39,22327,-1649,-2547,64,350.08,7,-1,23,97,26,1527,6,88
12613,2026-06-02 15:45:40,22362,-1615,-2607,64,276.49,0,-6,21,98,27,1527,6,88
12614,2026-06-02 15:45:41,22397,-1659,-2496,64,226.17,-1,2,20,101,25,1527,6,88
12615,2026-06-02 15:45:42,22432,-1721,-2539,64,259.09,-4,-6,24,104,23,1527,6,88
12616,2026-06-02 16:00:00,18493,107,1364,128,309.55,2,-6,0,88,11,330,6,89
12617,2026-06-02 16:00:01,18528,292,1263,128,25.46,0,0,2,92,11,343,6,89
12618,2026-06-02 16:00:02,18563,433,1340,128,22.97,7,3,1,92,10,343,6,89
12619,2026-06-02 16:00:03,18598,724,1342,128,347.73,8,-2,1,85,14,356,6,89
12620,2026-06-02 16:00:04,18633,1001,1272,128,340.34,5,-2,1,89,12,366,6,89
12621,2026-06-02 16:00:05,18668,1137,1191,128,318.29,6,-5,0,84,11,375,6,89
12622,2026-06-02 16:00:06,18703,1303,1036,128,339.17,2,-3,0,92,12,383,6,89
12623,2026-06-02 16:00:07,18738,1323,1000,128,355.12,0,-1,2,94,10,383,6,89
12624,2026-06-02 16:00:08,18776,1228,992,128,106.18,-2,4,0,90,14,374,6,89
12625,2026-06-02 16:00:09,18811,1134,1196,128,140.43,-3,2,0,85,14,375,6,89
12626,2026-06-02 16:00:10,18846,953,1248,128,188.35,-4,2,3,87,10,366,6,89
12627,2026-06-02 16:00:11,18881,713,1279,128,186.58,-9,-1,1,88,13,356,6,89
12628,2026-06-02 16:00:12,18916,447,1246,128,175.79,-8,-1,3,93,11,343,6,89
12629,2026-06-02 16:00:13,18951,163,1304,128,177.42,-8,1,1,90,14,330,6,89
